,Date,Brand,Product,Issue,Nb_affected_models,Category,Published by,Audience,Recall type,Recall Category,Year,Month
3854,2018-06-20,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Suspension,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,June
3855,2018-06-20,NEWMAR,Motorhome recalled by NEWMAR,Visual System,4,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,June
3856,2018-06-20,STARCRAFT BUS,Bus recalled by FOREST RIVER,Suspension,1,Bus,Transport Canada,General public,automotive recall,Vehicles,2018,June
3857,2018-06-20,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Tires,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,June
3858,2018-06-21,THOR MOTOR COACH,Motorhome recalled by THOR MOTOR COACH,Electrical,5,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,June
3859,2018-06-21,FOREST RIVER,Bus recalled by FOREST RIVER,Steering,11,Bus,Vehicles - Motorhome,General public,automotive recall,Vehicles,2018,June
3860,2018-06-22,BMW,Motorcycle recalled by BMW,Structure,2,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2018,June
3861,2018-06-22,SIMARD SUSPENSIONS,Truck - Med. & H.D. recalled by SIMARD SUSPENSIONS,Wheels,3,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,June
3862,2018-06-22,CHEVROLET,Car recalled by GENERAL MOTORS,Airbag,2,Car,Transport Canada,General public,automotive recall,Vehicles,2018,June
3863,2018-06-22,CHRYSLER,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,June
3864,2018-06-22,NEWMAR,Motorhome recalled by NEWMAR,Electrical,7,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,June
3865,2018-06-26,WESTERN STAR,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,9,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,June
3866,2018-07-03,KAWASAKI,A.T.V. recalled by KAWASAKI,Structure,3,A.T.V.,Transport Canada,General public,automotive recall,Vehicles,2018,July
3867,2018-07-03,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Fuel Supply,3,School Bus,Transport Canada,General public,automotive recall,Vehicles,2018,July
3868,2018-07-03,GMC,SUV recalled by GENERAL MOTORS,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3869,2018-07-05,FORD,Car recalled by FORD,Steering,7,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3870,2018-07-05,KIA,SUV recalled by KIA,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3871,2018-07-05,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Brakes,3,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,July
3872,2018-07-06,DODGE,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Other,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3873,2018-07-06,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Fuel Supply,4,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,July
3874,2018-07-06,BMW,SUV recalled by BMW,Lights And Instruments,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3875,2018-07-06,AUDI,Car recalled by VOLKSWAGEN,Airbag,22,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3876,2018-07-06,CADILLAC,Car recalled by GENERAL MOTORS,Powertrain,3,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3877,2018-07-06,NEWMAR,Motorhome recalled by NEWMAR,Structure,10,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,July
3878,2018-07-06,YAMAHA,Snowmobile recalled by YAMAHA,Structure,1,Snowmobile,Transport Canada,General public,automotive recall,Vehicles,2018,July
3879,2018-07-11,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Structure,24,Equipment,Transport Canada,General public,automotive recall,Vehicles,2018,July
3880,2018-07-11,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Structure,2,Equipment,Transport Canada,General public,automotive recall,Vehicles,2018,July
3881,2018-07-11,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Accessories,36,Equipment,Transport Canada,General public,automotive recall,Vehicles,2018,July
3882,2018-07-11,LAND ROVER,SUV recalled by LAND ROVER,Engine,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3883,2018-07-11,ALTEC,Equipment recalled by ALTEC INDUSTRIES,Other,1,Equipment,Transport Canada,General public,automotive recall,Vehicles,2018,July
3884,2018-07-12,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Airbag,6,Car,Vehicles - Minivan,General public,automotive recall,Vehicles,2018,July
3885,2018-07-12,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Electrical,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3886,2018-07-12,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Lights And Instruments,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3887,2018-07-12,VACTOR,Equipment recalled by VACTOR,Other,7,Equipment,Transport Canada,General public,automotive recall,Vehicles,2018,July
3888,2018-07-12,COACHMEN,Motorhome recalled by FOREST RIVER,Electrical,6,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,July
3889,2018-07-12,BMW,SUV recalled by BMW,Brakes,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3890,2018-07-17,TRAIL KING,Heavy Trailer recalled by TRAIL KING,Structure,3,Heavy Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,July
3891,2018-07-18,TIFFIN,Motorhome recalled by TIFFIN,Structure,6,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,July
3892,2018-07-18,TIFFIN,Motorhome recalled by TIFFIN,Structure,6,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,July
3893,2018-07-18,PORSCHE,SUV recalled by PORSCHE,Fuel Supply,12,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,July
3894,2018-07-19,NOVA BUS,Bus recalled by NOVA BUS,Heater And Defroster,8,Bus,Transport Canada,General public,automotive recall,Vehicles,2018,July
3895,2018-07-20,AUDI,Car recalled by VOLKSWAGEN,Fuel Supply,5,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3896,2018-07-23,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Suspension,4,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,July
3897,2018-07-23,YAMAHA,Motorcycle recalled by YAMAHA,Structure,2,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2018,July
3898,2018-07-23,BMW,Car recalled by BMW,Engine,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3899,2018-07-23,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Structure,2,Car,Transport Canada,General public,automotive recall,Vehicles,2018,July
3900,2018-07-25,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Airbag,49,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2018,July
3901,2018-07-30,NEW FLYER,Bus recalled by NEW FLYER,Brakes,6,Bus,Transport Canada,General public,automotive recall,Vehicles,2018,July
3902,2018-07-30,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Brakes,1,Bus,Transport Canada,General public,automotive recall,Vehicles,2018,July
3903,2018-07-30,NEW FLYER,Bus recalled by NEW FLYER,Seats And Restraints,5,Bus,Transport Canada,General public,automotive recall,Vehicles,2018,July
3904,2018-07-30,NEW FLYER,Bus recalled by NEW FLYER,Powertrain,6,Bus,Transport Canada,General public,automotive recall,Vehicles,2018,July
3905,2018-07-31,MANAC,Heavy Trailer recalled by MANAC,Other,6,Heavy Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,July
3906,2018-08-01,HONDA,Minivan recalled by HONDA,Airbag,8,Minivan,Vehicles - SUV,General public,automotive recall,Vehicles,2018,August
3907,2018-08-01,BLUE BIRD,School Bus recalled by BLUE BIRD,Brakes,4,School Bus,Transport Canada,General public,automotive recall,Vehicles,2018,August
3908,2018-08-01,NEWMAR,Motorhome recalled by NEWMAR,Brakes,4,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,August
3909,2018-08-01,CHRYSLER,Car recalled by FIAT CHRYSLER AUTOMOBILES,Accessories,10,Car,Vehicles - Equipment,General public,automotive recall,Vehicles,2018,August
3910,2018-08-01,CHRYSLER,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3911,2018-08-01,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3912,2018-08-01,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Other,1,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,August
3913,2018-08-01,HONDA,Equipment recalled by CAMSO,Brakes,545,Equipment,Transport Canada,General public,automotive recall,Vehicles,2018,August
3914,2018-08-01,GEM,Low Speed Vehicle recalled by POLARIS,Powertrain,8,Low Speed Vehicle,Transport Canada,General public,automotive recall,Vehicles,2018,August
3915,2018-08-02,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Structure,9,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2018,August
3916,2018-08-02,CAMSO,Motorcycle recalled by CAMSO,Brakes,1,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2018,August
3917,2018-08-02,CAMSO,Motorcycle recalled by CAMSO,Brakes,1,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2018,August
3918,2018-08-03,MAZDA,SUV recalled by MAZDA,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3919,2018-08-03,DUCATI,Motorcycle recalled by DUCATI,Brakes,3,Motorcycle,Transport Canada,General public,automotive recall,Vehicles,2018,August
3920,2018-08-06,NEWMAR,Motorhome recalled by NEWMAR,Structure,7,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,August
3921,2018-08-09,GENESIS,Car recalled by HYUNDAI,Airbag,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3922,2018-08-09,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Airbag,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3923,2018-08-09,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Airbag,2,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3924,2018-08-10,UPPABABY,Child Car Seat recalled by 5514KM,Seats And Restraints,3,Child Car Seat,Transport Canada,General public,automotive recall,Vehicles,2018,August
3925,2018-08-14,ACURA,SUV recalled by HONDA,Seats And Restraints,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3926,2018-08-14,HONDA,Car recalled by HONDA,Seats And Restraints,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3927,2018-08-14,HONDA,A.T.V. recalled by HONDA,Structure,3,A.T.V.,Transport Canada,General public,automotive recall,Vehicles,2018,August
3928,2018-08-14,GRAVELY,A.T.V. recalled by ARIENS COMPANY,Structure,8,A.T.V.,Transport Canada,General public,automotive recall,Vehicles,2018,August
3929,2018-08-14,ACURA,SUV recalled by HONDA,Fuel Supply,2,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3930,2018-08-14,GEM,Low Speed Vehicle recalled by POLARIS,Structure,6,Low Speed Vehicle,Transport Canada,General public,automotive recall,Vehicles,2018,August
3931,2018-08-14,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Seats And Restraints,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3932,2018-08-14,KARMA,Car recalled by KARMA,Visual System,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3933,2018-08-14,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Tires,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,August
3934,2018-08-14,BMW,Car recalled by BMW,Fuel Supply,1,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3935,2018-08-14,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Steering,1,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,August
3936,2018-08-17,UTILIMASTER,Light Truck & Van recalled by SPARTAN,Seats And Restraints,8,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2018,August
3937,2018-08-21,CHEVROLET,Car recalled by GENERAL MOTORS,Fuel Supply,6,Car,Vehicles - Light Truck & Van,General public,automotive recall,Vehicles,2018,August
3938,2018-08-21,LEXUS,Car recalled by TOYOTA,Fuel Supply,14,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3939,2018-08-22,CHRYSLER,Minivan recalled by SAVARIA VEHICLE GROUP,Seats And Restraints,16,Minivan,Transport Canada,General public,automotive recall,Vehicles,2018,August
3940,2018-08-22,BMW,Car recalled by BMW,Airbag,4,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3941,2018-08-22,HYMER,RV Trailer recalled by ERWIN HYMER GROUP NORTH AMERICA,Seats And Restraints,2,RV Trailer,Transport Canada,General public,automotive recall,Vehicles,2018,August
3942,2018-08-23,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Fuel Supply,4,School Bus,Transport Canada,General public,automotive recall,Vehicles,2018,August
3943,2018-08-24,DODGE,Minivan recalled by FIAT CHRYSLER AUTOMOBILES,Brakes,6,Minivan,Vehicles - SUV,General public,automotive recall,Vehicles,2018,August
3944,2018-08-24,VOLVO,SUV recalled by VOLVO,Seats And Restraints,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3945,2018-08-24,COACHMEN,Motorhome recalled by FOREST RIVER,Brakes,3,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,August
3946,2018-08-27,POLARIS,A.T.V. recalled by POLARIS,Suspension,4,A.T.V.,Transport Canada,General public,automotive recall,Vehicles,2018,August
3947,2018-08-29,RAM,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,1,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2018,August
3948,2018-08-29,VOLVO,SUV recalled by VOLVO,Brakes,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3949,2018-08-29,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Electrical,16,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,August
3950,2018-08-29,MINI,Car recalled by BMW,Fuel Supply,3,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3951,2018-08-30,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Airbag,22,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3952,2018-08-31,FORD,Car recalled by FORD,Fuel Supply,2,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2018,August
3953,2018-08-31,MERCEDES-BENZ,SUV recalled by MERCEDES-BENZ,Powertrain,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,August
3954,2018-08-31,MERCEDES-BENZ,Car recalled by MERCEDES-BENZ,Structure,2,Car,Transport Canada,General public,automotive recall,Vehicles,2018,August
3955,2018-08-31,CLEK,Booster Seat recalled by CLEK,Seats And Restraints,1,Booster Seat,Transport Canada,General public,automotive recall,Vehicles,2018,August
3956,2018-08-31,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Brakes,10,Light Truck & Van,Vehicles - SUV,General public,automotive recall,Vehicles,2018,August
3957,2018-09-05,THOMAS BUILT,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,1,School Bus,Transport Canada,General public,automotive recall,Vehicles,2018,September
3958,2018-09-05,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Brakes,6,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,September
3959,2018-09-05,KZ RV,Motorhome recalled by KZ  RECREATIONAL VEHICLES,Label,9,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,September
3960,2018-09-05,BUICK,Car recalled by GENERAL MOTORS,Brakes,16,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2018,September
3961,2018-09-05,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Fuel Supply,10,Motorhome,Transport Canada,General public,automotive recall,Vehicles,2018,September
3962,2018-09-06,FORD,Light Truck & Van recalled by FORD,Seats And Restraints,4,Light Truck & Van,Transport Canada,General public,automotive recall,Vehicles,2018,September
3963,2018-09-11,JOHN DEERE,A.T.V. recalled by JOHN DEERE,Powertrain,2,A.T.V.,Transport Canada,General public,automotive recall,Vehicles,2018,September
3964,2018-09-12,VOLKSWAGEN,Minivan recalled by VOLKSWAGEN,Electrical,2,Minivan,Transport Canada,General public,automotive recall,Vehicles,2018,September
3965,2018-09-12,CHEVROLET,Light Truck & Van recalled by GENERAL MOTORS,Brakes,10,Light Truck & Van,Vehicles - SUV,General public,automotive recall,Vehicles,2018,September
3966,2018-09-12,FREIGHTLINER CUSTOM CHASSIS (FCCC),Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Lights And Instruments,2,Truck - Med. & H.D.,Transport Canada,General public,automotive recall,Vehicles,2018,September
3967,2018-09-12,CHEVROLET,Minivan recalled by GENERAL MOTORS,Electrical,1,Minivan,Transport Canada,General public,automotive recall,Vehicles,2018,September
3968,2018-09-14,VOLKSWAGEN,Car recalled by VOLKSWAGEN,Brakes,2,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2018,September
3969,2018-09-14,VOLKSWAGEN,SUV recalled by VOLKSWAGEN,Airbag,1,SUV,Transport Canada,General public,automotive recall,Vehicles,2018,September
3970,2018-09-14,BMW,Car recalled by BMW,Engine,14,Car,Vehicles - SUV,General public,automotive recall,Vehicles,2018,September
