,Unnamed: 0,Last_updated,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Published by,Audience,Recall type,Identification number
153,0,2011-02-15,HEARTLAND,RV Trailer recalled by HEARTLAND,Vehicle - Label,4,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010100
154,0,2011-02-15,HEARTLAND,RV Trailer recalled by HEARTLAND,Vehicle - Label,3,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010099
155,0,2011-02-15,SKI-DOO,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Fuel Supply,2,Automotive recall,Vehicles - Snowmobile,Transport Canada,General public,automotive recall,2010098
156,0,2011-02-15,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Vehicle - Electrical,18,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010097
157,0,2011-02-15,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Other,6,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010040
158,0,2011-02-15,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Other,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010030
159,0,2011-02-15,GLAVAL,Bus recalled by GLAVAL,Vehicle - Other,9,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010112
160,0,2011-02-15,FLEETWOOD,Motorhome recalled by FLEETWOOD,Vehicle - Label,2,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2010131
161,0,2011-02-15,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Electrical,12,Automotive recall,Vehicles - Bus,Vehicles - School Bus,Transport Canada,automotive recall,2010128
162,0,2011-02-15,DOEPKER,Heavy Trailer recalled by DOEPKER,Vehicle - Other,5,Automotive recall,Vehicles - Heavy Trailer,Transport Canada,General public,automotive recall,2010135
163,0,2011-02-15,LABRIE,Truck - Med. & H.D. recalled by LABRIE,Vehicle - Seats And Restraints,6,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010161
164,0,2011-02-15,LAMBORGHINI,Car recalled by LAMBORGHINI,Vehicle - Fuel Supply,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010160
165,0,2011-02-15,INFINITI,Light Truck & Van recalled by NISSAN,Vehicle - Suspension,6,Automotive recall,Vehicles - Light Truck & Van,Vehicles - SUV,Transport Canada,automotive recall,2010159
166,0,2011-02-15,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Other,6,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2010157
167,0,2011-02-15,SUBARU,Car recalled by SUBARU,Vehicle - Powertrain,2,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010156
168,0,2011-02-15,BMW,Motorcycle recalled by BMW,Vehicle - Powertrain,6,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010155
169,0,2011-02-15,MAZDA,Light Truck & Van recalled by MAZDA,Vehicle - Brakes,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2010154
170,0,2011-02-15,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Vehicle - Wheels,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010153
171,0,2011-02-15,CHEVROLET,Car recalled by GENERAL MOTORS,Vehicle - Brakes,3,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010134
172,0,2011-02-15,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Brakes,3,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010150
173,0,2011-02-15,FORD,Light Truck & Van recalled by FORD,Vehicle - Brakes,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2010149
174,0,2011-02-15,DODGE,Car recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Other,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010152
175,0,2011-02-15,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Brakes,3,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010147
176,0,2011-02-15,APRILIA,Motorcycle recalled by PIAGGIO GROUP,Vehicle - Structure,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010146
177,0,2011-02-15,PETERBILT,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Other,12,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010145
178,0,2011-02-15,FREIGHTLINER,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Vehicle - Fuel Supply,28,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010144
179,0,2011-02-15,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Suspension,4,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010142
180,0,2011-02-15,MIRAGE,Light Trailer recalled by MIRAGE ENTERPRISE,Vehicle - Suspension,2,Automotive recall,Vehicles - Light Trailer,Transport Canada,General public,automotive recall,2010141
181,0,2011-02-15,HUMMER,SUV recalled by GENERAL MOTORS,Vehicle - Accessories,7,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2010140
182,0,2011-02-15,TOYOTA,SUV recalled by TOYOTA,Vehicle - Steering,1,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2010139
183,0,2011-02-15,HEIL,Truck - Med. & H.D. recalled by HEIL ENVIRONMENTAL,Vehicle - Other,8,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010138
184,0,2011-02-15,SPARTAN,Chassis Cab recalled by SPARTAN,Vehicle - Engine,3,Automotive recall,Vehicles - Chassis Cab,Vehicles - Truck - Med. & H.D.,Transport Canada,automotive recall,2010136
185,0,2011-02-15,KENWORTH,Truck - Med. & H.D. recalled by PACCAR,Vehicle - Brakes,3,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010148
186,0,2011-02-15,WORKHORSE,RV Chassis recalled by NAVISTAR,Vehicle - Fuel Supply,10,Automotive recall,Vehicles - RV Chassis,Transport Canada,General public,automotive recall,2010248
187,0,2011-02-16,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Vehicle - Other,1,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010456
188,0,2011-02-16,SUZUKI,A.T.V. recalled by SUZUKI,Vehicle - Engine,4,Automotive recall,Vehicles - A.T.V.,Transport Canada,General public,automotive recall,2010178
189,0,2011-02-16,BEAVER,Motorhome recalled by KONGSBERG POWER PRODUCTS SYSTEMS,Vehicle - Brakes,105,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2010206
190,0,2011-02-17,IC BUS,Bus recalled by NAVISTAR,Vehicle - Visual System,2,Automotive recall,Vehicles - Bus,Vehicles - School Bus,Transport Canada,automotive recall,2010004
191,0,2011-02-17,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Vehicle - Electrical,37,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010096
192,0,2011-02-18,FLEETWOOD,Motorhome recalled by FLEETWOOD,Vehicle - Lights And Instruments,1,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2011061
193,0,2011-02-18,DUTCHMEN,RV Trailer recalled by DUTCHMEN,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2011063
194,0,2011-02-18,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Label,4,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2011065
195,0,2011-02-18,TOYO,Tire recalled by TOYO,Vehicle - Tires,6,Automotive recall,Vehicles - Tire,Transport Canada,General public,automotive recall,2011067
196,0,2011-02-18,COSCO,Child Car Seat recalled by DOREL,Vehicle - Seats And Restraints,100,Automotive recall,Vehicles - Child Car Seat,Transport Canada,General public,automotive recall,2011060
197,0,2011-02-18,FORD,Minivan recalled by FORD,Vehicle - Suspension,5,Automotive recall,Vehicles - Minivan,Transport Canada,General public,automotive recall,2011038
198,0,2011-02-18,FLEETWOOD,Motorhome recalled by FLEETWOOD,Vehicle - Fuel Supply,4,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2011057
199,0,2011-02-18,COACHMEN,RV Trailer recalled by COACHMEN,Vehicle - Accessories,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2011014
200,0,2011-02-18,SAAB,Car recalled by IFS VEHICLE DISTRIBUTORS,Vehicle - Fuel Supply,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2011029
201,0,2011-02-21,TOYOTA,Car recalled by TOYOTA,Vehicle - Steering,5,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010253
202,0,2011-02-21,DUCATI,Motorcycle recalled by DUCATI,Vehicle - Engine,2,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010255
203,0,2011-02-22,GMC,Truck - Med. & H.D. recalled by GENERAL MOTORS,Vehicle - Engine,6,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010459
204,0,2011-02-22,TURTLE TOP,Bus recalled by TURTLE TOP,Vehicle - Other,4,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010263
205,0,2011-02-23,BLUE BIRD,Bus recalled by BLUE BIRD,Vehicle - Seats And Restraints,8,Automotive recall,Vehicles - Bus,Vehicles - School Bus,Transport Canada,automotive recall,2010279
206,0,2011-02-23,ORBIT BABY,Child Car Seat recalled by ORBIT BABY,Vehicle - Seats And Restraints,3,Automotive recall,Vehicles - Child Car Seat,Transport Canada,General public,automotive recall,2010278
207,0,2011-02-23,DODGE,Light Truck & Van recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Engine,4,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2010277
208,0,2011-02-23,FOREST RIVER,RV Trailer recalled by FOREST RIVER,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010267
209,0,2011-02-23,BMW,Motorcycle recalled by BMW,Vehicle - Other,8,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010268
210,0,2011-02-23,KAWASAKI,Motorcycle recalled by KAWASAKI,Vehicle - Electrical,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010272
211,0,2011-02-23,JEEP,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Vehicle - Airbag,4,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2010273
212,0,2011-02-23,BUICK,SUV recalled by GENERAL MOTORS,Vehicle - Seats And Restraints,8,Automotive recall,Vehicles - SUV,Transport Canada,General public,automotive recall,2010276
213,0,2011-02-24,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Other,2,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2010158
214,0,2011-02-24,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Other,1,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2010028
215,0,2011-02-24,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Seats And Restraints,17,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2010016
216,0,2011-02-25,MERCEDES-BENZ,Light Truck & Van recalled by MERCEDES-BENZ,Vehicle - Visual System,2,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2010449
217,0,2011-02-25,SKI-DOO,Snowmobile recalled by BOMBARDIER RECREATIONAL PRODUCTS,Vehicle - Powertrain,11,Automotive recall,Vehicles - Snowmobile,Transport Canada,General public,automotive recall,2010045
218,0,2011-02-25,TRIPLE E,Motorhome recalled by TRIPLE E,Vehicle - Accessories,7,Automotive recall,Vehicles - Motorhome,Vehicles - RV Trailer,Transport Canada,automotive recall,2011085
219,0,2011-02-28,FORD,Truck - Med. & H.D. recalled by FORD,Vehicle - Fuel Supply,4,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010285
220,0,2011-02-28,INTERNATIONAL,Truck - Med. & H.D. recalled by NAVISTAR,Vehicle - Visual System,7,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010286
221,0,2011-03-01,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Other,6,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2011003
222,0,2011-03-01,KEYSTONE,RV Trailer recalled by KEYSTONE,Vehicle - Electrical,2,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010295
223,0,2011-03-01,FERRARI,Car recalled by FERRARI,Vehicle - Other,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010294
224,0,2011-03-01,SUZUKI,Car recalled by SUZUKI,Vehicle - Label,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010293
225,0,2011-03-01,ITASCA,Motorhome recalled by WINNEBAGO INDUSTRIES,Vehicle - Electrical,2,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2010292
226,0,2011-03-01,KIA,Car recalled by KIA,Vehicle - Electrical,1,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010290
227,0,2011-03-01,CHAMPION,Bus recalled by CHAMPION BUS,Vehicle - Electrical,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010102
228,0,2011-03-01,CHAMPION,Bus recalled by CHAMPION BUS,Vehicle - Other,6,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010093
229,0,2011-03-01,DUNLOP,Tire recalled by GOODYEAR,Vehicle - Tires,1,Automotive recall,Vehicles - Tire,Transport Canada,General public,automotive recall,2010299
230,0,2011-03-01,AIRSTREAM,RV Trailer recalled by AIRSTREAM,Vehicle - Other,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010053
231,0,2011-03-01,NOKIAN,Tire recalled by NOKIAN TYRES,Vehicle - Tires,2,Automotive recall,Vehicles - Tire,Transport Canada,General public,automotive recall,2011088
232,0,2011-03-01,GENERAL COACH,Bus recalled by CHAMPION BUS,Vehicle - Steering,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010461
233,0,2011-03-01,ADVENTURER,Motorhome recalled by ADVENTURER MFG LP,Vehicle - Accessories,4,Automotive recall,Vehicles - Motorhome,Transport Canada,General public,automotive recall,2010296
234,0,2011-03-01,CHAMPION,Bus recalled by CHAMPION BUS,Vehicle - Other,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010092
235,0,2011-03-02,FORD,Light Truck & Van recalled by FORD,Vehicle - Fuel Supply,1,Automotive recall,Vehicles - Light Truck & Van,Transport Canada,General public,automotive recall,2011072
236,0,2011-03-02,JAYCO,RV Trailer recalled by JAYCO,Vehicle - Label,1,Automotive recall,Vehicles - RV Trailer,Transport Canada,General public,automotive recall,2010305
237,0,2011-03-02,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Vehicle - Seats And Restraints,4,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010303
238,0,2011-03-02,NISSAN,Light Truck & Van recalled by NISSAN,Vehicle - Accessories,9,Automotive recall,Vehicles - Light Truck & Van,Vehicles - SUV,Transport Canada,automotive recall,2010301
239,0,2011-03-02,SUZUKI,Motorcycle recalled by SUZUKI,Vehicle - Visual System,1,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010304
240,0,2011-03-03,MAZDA,Car recalled by MAZDA,Vehicle - Steering,6,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010274
241,0,2011-03-03,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Vehicle - Accessories,1,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2011091
242,0,2011-03-03,ELGIN SWEEPER,Truck - Med. & H.D. recalled by ELGIN SWEEPER,Vehicle - Brakes,9,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010289
243,0,2011-03-03,TOYOTA,Car recalled by TOYOTA,Vehicle - Engine,8,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010288
244,0,2011-03-03,PONTIAC,Car recalled by GENERAL MOTORS,Vehicle - Engine,4,Automotive recall,Vehicles - Car,Transport Canada,General public,automotive recall,2010287
245,0,2011-03-03,FORD,Minivan recalled by FORD,Vehicle - Suspension,6,Automotive recall,Vehicles - Minivan,Transport Canada,General public,automotive recall,2010284
246,0,2011-03-03,AUTOCAR,Truck - Med. & H.D. recalled by AUTOCAR,Vehicle - Electrical,2,Automotive recall,Vehicles - Truck - Med. & H.D.,Transport Canada,General public,automotive recall,2010283
247,0,2011-03-03,BLUE BIRD,School Bus recalled by BLUE BIRD,Vehicle - Electrical,5,Automotive recall,Vehicles - School Bus,Transport Canada,General public,automotive recall,2010281
248,0,2011-03-03,YAMAHA,Motorcycle recalled by YAMAHA,Vehicle - Lights And Instruments,5,Automotive recall,Vehicles - Motorcycle,Transport Canada,General public,automotive recall,2010280
249,0,2011-03-03,MCI,Bus recalled by MOTOR COACH INDUSTRIES,Vehicle - Structure,15,Automotive recall,Vehicles - Bus,Transport Canada,General public,automotive recall,2010270
